"mergeid","hhid3","yrbirth","gender","country","evac","pow","camp","group","state.15","state.16","state.17","state.18","state.19","state.20","state.21","state.22","state.23","state.24","state.25","state.26","state.27","state.28","state.29","state.30","state.31","state.32","state.33","state.34","state.35","state.36","state.37","state.38","state.39","state.40","state.41","state.42","state.43","state.44","state.45","state.46","state.47","state.48","state.49","state.50","state.51","state.52","state.53","state.54","state.55","state.56","state.57","state.58","state.59","state.60","WW_age","marage","propensity"
"NL-392332-02","NL-392332-A",1932,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,25,"1.954"
"NL-395961-01","NL-395961-A",1926,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,24,"1.955"
"NL-397253-01","NL-397253-A",1939,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,28,"1.956"
"NL-406520-01","NL-406520-A",1935,"Female","Netherlands",0,0,1,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,27,"1.957"
"NL-407892-02","NL-407892-A",1937,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.958"
"NL-412325-01","NL-412325-A",1935,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,25,"1.959"
"NL-412599-01","NL-412599-A",1931,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,26,"1.960"
"NL-418488-01","NL-418488-A",1927,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,28,"1.961"
"NL-485520-01","NL-485520-A",1935,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,NA,"1.962"
"NL-491175-02","NL-491175-A",1941,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,22,"1.963"
"NL-494963-01","NL-494963-A",1923,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,24,"1.964"
"NL-496889-01","NL-496889-A",1921,"Male","Netherlands",0,0,1,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,23,26,"1.965"
"NL-501744-01","NL-501744-A",1929,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,24,"1.966"
"NL-514307-01","NL-514307-A",1933,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,25,"1.967"
"NL-524365-01","NL-524365-A",1939,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,19,"1.968"
"NL-531671-01","NL-531671-A",1940,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,21,"1.969"
"NL-532969-01","NL-532969-A",1929,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,29,"1.970"
"NL-533347-01","NL-533347-A",1938,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,24,"1.971"
"NL-537192-01","NL-537192-A",1933,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,20,"1.972"
"NL-551931-02","NL-551931-A",1943,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,26,"1.973"
"NL-555121-01","NL-555121-A",1927,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,22,"1.974"
"NL-558608-01","NL-558608-A",1936,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,21,"1.975"
"NL-571838-01","NL-571838-A",1936,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,24,"1.976"
"NL-571838-02","NL-571838-A",1941,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,19,"1.977"
"NL-585540-01","NL-585540-A",1935,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,26,"1.978"
"NL-594339-01","NL-594339-A",1936,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,22,"1.979"
"NL-597596-01","NL-597596-A",1940,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,25,"1.980"
"NL-608720-01","NL-608720-A",1943,"Male","Netherlands",0,0,1,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,NA,"1.981"
"NL-608754-01","NL-608754-A",1938,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,6,24,"1.982"
"NL-615022-02","NL-615022-A",1924,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,31,"1.983"
"NL-619026-01","NL-619026-A",1943,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,21,21,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,21,"1.984"
"NL-631673-01","NL-631673-A",1941,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,25,"1.985"
"NL-636646-02","NL-636646-A",1931,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,29,"1.986"
"NL-655164-02","NL-655164-A",1943,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,24,"1.987"
"NL-662164-01","NL-662164-A",1935,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,20,"1.988"
"NL-662164-02","NL-662164-A",1930,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,25,"1.989"
"NL-692283-01","NL-692283-A",1942,"Male","Netherlands",1,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,26,"1.990"
"NL-704665-01","NL-704665-A",1934,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,21,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,20,"1.991"
"NL-704922-01","NL-704922-A",1922,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,44,"1.992"
"NL-716389-02","NL-716389-A",1930,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,28,"1.993"
"NL-729609-01","NL-729609-A",1936,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,26,"1.994"
"NL-750420-01","NL-750420-A",1931,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,23,"1.995"
"NL-752551-01","NL-752551-A",1941,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,3,19,"1.996"
"NL-753241-02","NL-753241-A",1943,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,28,"1.997"
"NL-785705-01","NL-785705-A",1933,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,27,"1.998"
"NL-793570-01","NL-793570-A",1937,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.999"
"NL-796632-01","NL-796632-A",1935,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,NA,"1.1000"
"NL-797830-01","NL-797830-A",1923,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,24,"1.1001"
"NL-804297-02","NL-804297-A",1938,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,26,"1.1002"
"NL-809514-01","NL-809514-A",1936,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,27,"1.1003"
"NL-823663-01","NL-823663-A",1935,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,22,"1.1004"
"NL-827980-02","NL-827980-A",1934,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,23,"1.1005"
"NL-839456-01","NL-839456-A",1934,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,25,"1.1006"
"NL-847597-01","NL-847597-A",1937,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,21,"1.1007"
"NL-848562-02","NL-848562-A",1935,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,36,"1.1008"
"NL-851624-01","NL-851624-A",1922,"Male","Netherlands",0,0,1,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,24,"1.1009"
"NL-860852-01","NL-860852-A",1927,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,24,"1.1010"
"NL-863781-01","NL-863781-A",1944,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,26,"1.1011"
"NL-876684-01","NL-876684-A",1933,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,26,"1.1012"
"NL-877795-01","NL-877795-A",1941,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,24,"1.1013"
"NL-882124-02","NL-882124-A",1944,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,28,"1.1014"
"NL-884640-01","NL-884640-A",1931,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,26,"1.1015"
"NL-889392-02","NL-889392-A",1939,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,23,"1.1016"
"NL-898617-01","NL-898617-A",1942,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,21,"1.1017"
"NL-910254-01","NL-910254-A",1925,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,19,40,"1.1018"
"NL-915167-01","NL-915167-A",1924,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,39,"1.1019"
"NL-928564-02","NL-928564-A",1926,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,27,"1.1020"
"NL-933172-02","NL-933172-A",1941,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,23,"1.1021"
"NL-934838-02","NL-934838-A",1933,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,NA,"1.1022"
"NL-964184-01","NL-964184-A",1937,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.1023"
"NL-968393-01","NL-968393-A",1924,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,30,"1.1024"
"NL-984666-01","NL-984666-A",1925,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,19,29,"1.1025"
"NL-993611-01","NL-993611-A",1936,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,24,"1.1026"
"NL-994327-02","NL-994327-A",1940,"Male","Netherlands",1,1,1,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,27,"1.1027"
"NL-995521-01","NL-995521-A",1944,"Female","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,20,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,0,24,"1.1028"
"NL-996356-02","NL-996356-A",1944,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,21,"1.1029"
"NL-999276-02","NL-999276-A",1940,"Male","Netherlands",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,27,"1.1030"
"NL-999666-01","NL-999666-A",1941,"Male","Netherlands",1,0,0,TRUE,10,10,10,20,20,20,20,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,22,"1.1031"
"PL-010803-01","PL-010803-A",1941,"Female","Poland",1,0,0,TRUE,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,19,"1.1032"
"PL-019500-02","PL-019500-A",1934,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,20,"1.1033"
"PL-039284-01","PL-039284-A",1922,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,23,"1.1034"
"PL-063460-01","PL-063460-A",1938,"Male","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,35,"1.1035"
"PL-064386-02","PL-064386-A",1933,"Male","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,33,"1.1036"
"PL-080973-02","PL-080973-A",1934,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,20,"1.1037"
"PL-081161-01","PL-081161-A",1932,"Male","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,28,"1.1038"
"PL-082283-01","PL-082283-A",1928,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,NA,"1.1039"
"PL-082876-01","PL-082876-A",1925,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,19,20,"1.1040"
"PL-096227-01","PL-096227-A",1936,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,21,"1.1041"
"PL-102768-01","PL-102768-A",1915,"Female","Poland",0,1,0,TRUE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,29,20,"1.1042"
"PL-118594-02","PL-118594-A",1931,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,21,"1.1043"
"PL-128027-01","PL-128027-A",1934,"Male","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,25,"1.1044"
"PL-128943-01","PL-128943-A",1935,"Female","Poland",1,0,0,TRUE,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,19,"1.1045"
"PL-128943-02","PL-128943-A",1928,"Male","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,26,"1.1046"
"PL-140641-01","PL-140641-A",1941,"Female","Poland",1,0,0,TRUE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,21,"1.1047"
"PL-142467-01","PL-142467-A",1944,"Male","Poland",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,23,"1.1048"
"PL-142758-02","PL-142758-A",1943,"Male","Poland",1,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,28,"1.1049"
